SCLK,PRESSURE,sol,time,gt_fwhm,gt_vortex_ind,gt_detection_win,gt_4xfwhm,PRESSURE_MA_500,autoencoder_window_hits,autoencoder_positive_hit,window_id,event_sclk,split,label
668288041,723.09,15,16:17:09,False,,False,True,723.23,45,1,94,670940703,train,True
668288042,723.22,15,16:17:10,False,,False,True,723.23,46,1,94,670940703,train,True
668288043,723.23,15,16:17:11,False,,False,True,723.23,47,1,94,670940703,train,True
668288044,723.16,15,16:17:12,False,,False,True,723.22,48,1,94,670940703,train,True
668288045,723.19,15,16:17:13,False,,False,True,723.22,49,1,94,670940703,train,True
668288046,723.14,15,16:17:14,False,,False,True,723.22,50,1,94,670940703,train,True
668288047,723.1,15,16:17:15,False,,False,True,723.22,51,1,94,670940703,train,True
668288048,723.21,15,16:17:16,False,,False,True,723.22,52,1,94,670940703,train,True
668288049,723.1,15,16:17:17,False,,False,True,723.22,53,1,94,670940703,train,True
668288050,723.1,15,16:17:17,False,,False,True,723.22,54,1,94,670940703,train,True
668288051,723.15,15,16:17:18,False,,False,True,723.22,55,1,94,670940703,train,True
668288052,723.17,15,16:17:19,False,,False,True,723.22,56,1,94,670940703,train,True
668288053,723.17,15,16:17:20,False,,False,True,723.22,57,1,94,670940703,train,True
668288054,723.08,15,16:17:21,False,,False,True,723.22,58,1,94,670940703,train,True
668287995,723.17,15,16:16:24,False,,False,False,723.25,6,0,95,670945386,train,True
668287996,723.16,15,16:16:25,False,,False,False,723.25,5,0,95,670945386,train,True
668287997,723.19,15,16:16:26,False,,False,False,723.25,5,1,95,670945386,train,True
668287998,723.06,15,16:16:27,False,,False,False,723.25,5,1,95,670945386,train,True
668287999,723.07,15,16:16:28,False,,False,False,723.25,5,1,95,670945386,train,True
668288000,723.08,15,16:16:29,False,,False,False,723.25,6,1,95,670945386,train,True
668288001,723.17,15,16:16:30,False,,False,False,723.25,7,1,95,670945386,train,True
668288002,723.17,15,16:16:31,False,,False,False,723.25,8,1,95,670945386,train,True
668288003,723.17,15,16:16:32,False,,False,False,723.25,8,1,95,670945386,train,True
668288004,723.15,15,16:16:33,False,,False,False,723.25,9,1,95,670945386,train,True
668288005,723.22,15,16:16:34,False,,False,False,723.25,10,1,95,670945386,train,True
668288006,723.17,15,16:16:35,False,,False,False,723.25,11,1,95,670945386,train,True
668288007,723.15,15,16:16:36,False,,False,False,723.25,11,1,95,670945386,train,True
668288008,723.18,15,16:16:37,False,,False,False,723.25,12,1,95,670945386,train,True
668288009,723.14,15,16:16:38,False,,False,False,723.24,13,1,95,670945386,train,True
668288010,723.11,15,16:16:39,False,,False,False,723.24,14,1,95,670945386,train,True
668288011,723.2,15,16:16:40,False,,False,False,723.24,15,1,95,670945386,train,True
668288012,723.17,15,16:16:40,False,,False,False,723.24,16,1,95,670945386,train,True
668288013,723.16,15,16:16:41,False,,False,False,723.24,17,1,95,670945386,train,True
668288014,723.18,15,16:16:42,False,,False,False,723.24,18,1,95,670945386,train,True
668288015,723.23,15,16:16:43,False,,False,False,723.24,19,1,95,670945386,train,True
668288016,723.18,15,16:16:44,False,,False,False,723.24,20,1,95,670945386,train,True
668288017,723.21,15,16:16:45,False,,False,False,723.24,21,1,95,670945386,train,True
668288018,723.2,15,16:16:46,False,,False,False,723.24,22,1,95,670945386,train,True
668288019,723.18,15,16:16:47,False,,False,False,723.24,23,1,95,670945386,train,True
668288020,723.2,15,16:16:48,False,,False,False,723.24,24,1,95,670945386,train,True
668288021,723.19,15,16:16:49,False,,False,False,723.24,25,1,95,670945386,train,True
668288022,723.18,15,16:16:50,False,,False,False,723.24,26,1,95,670945386,train,True
668288023,723.23,15,16:16:51,False,,False,True,723.24,27,1,95,670945386,train,True
668288024,723.12,15,16:16:52,False,,False,True,723.24,28,1,95,670945386,train,True
668288025,723.21,15,16:16:53,False,,False,True,723.24,29,1,95,670945386,train,True
668288026,723.17,15,16:16:54,False,,False,True,723.24,30,1,95,670945386,train,True
668288027,723.13,15,16:16:55,False,,False,True,723.24,31,1,95,670945386,train,True
668288028,723.19,15,16:16:56,False,,False,True,723.24,32,1,95,670945386,train,True
668288029,723.17,15,16:16:57,False,,False,True,723.23,33,1,95,670945386,train,True
668288030,723.15,15,16:16:58,False,,False,True,723.23,34,1,95,670945386,train,True
668288031,723.22,15,16:16:59,False,,False,True,723.23,35,1,95,670945386,train,True
668288032,723.13,15,16:17:00,False,,False,True,723.23,36,1,95,670945386,train,True
668288033,723.15,15,16:17:01,False,,False,True,723.23,37,1,95,670945386,train,True
668288034,723.13,15,16:17:02,False,,False,True,723.23,38,1,95,670945386,train,True
668288035,723.13,15,16:17:03,False,,False,True,723.23,39,1,95,670945386,train,True
668288036,723.11,15,16:17:04,False,,False,True,723.23,40,1,95,670945386,train,True
668288037,723.2,15,16:17:05,False,,False,True,723.23,41,1,95,670945386,train,True
668288038,723.13,15,16:17:06,False,,False,True,723.23,42,1,95,670945386,train,True
668288039,723.11,15,16:17:07,False,,False,True,723.23,43,1,95,670945386,train,True
668288040,723.07,15,16:17:08,False,,False,True,723.23,44,1,95,670945386,train,True
668288041,723.09,15,16:17:09,False,,False,True,723.23,45,1,95,670945386,train,True
668288042,723.22,15,16:17:10,False,,False,True,723.23,46,1,95,670945386,train,True
668288043,723.23,15,16:17:11,False,,False,True,723.23,47,1,95,670945386,train,True
668288044,723.16,15,16:17:12,False,,False,True,723.22,48,1,95,670945386,train,True
668288045,723.19,15,16:17:13,False,,False,True,723.22,49,1,95,670945386,train,True
668288046,723.14,15,16:17:14,False,,False,True,723.22,50,1,95,670945386,train,True
668288047,723.1,15,16:17:15,False,,False,True,723.22,51,1,95,670945386,train,True
668288048,723.21,15,16:17:16,False,,False,True,723.22,52,1,95,670945386,train,True
668288049,723.1,15,16:17:17,False,,False,True,723.22,53,1,95,670945386,train,True
668288050,723.1,15,16:17:17,False,,False,True,723.22,54,1,95,670945386,train,True
668288051,723.15,15,16:17:18,False,,False,True,723.22,55,1,95,670945386,train,True
668288052,723.17,15,16:17:19,False,,False,True,723.22,56,1,95,670945386,train,True
668288053,723.17,15,16:17:20,False,,False,True,723.22,57,1,95,670945386,train,True
668288054,723.08,15,16:17:21,False,,False,True,723.22,58,1,95,670945386,train,True
668287995,723.17,15,16:16:24,False,,False,False,723.25,6,0,96,670961352,train,True
668287996,723.16,15,16:16:25,False,,False,False,723.25,5,0,96,670961352,train,True
668287997,723.19,15,16:16:26,False,,False,False,723.25,5,1,96,670961352,train,True
668287998,723.06,15,16:16:27,False,,False,False,723.25,5,1,96,670961352,train,True
668287999,723.07,15,16:16:28,False,,False,False,723.25,5,1,96,670961352,train,True
668288000,723.08,15,16:16:29,False,,False,False,723.25,6,1,96,670961352,train,True
668288001,723.17,15,16:16:30,False,,False,False,723.25,7,1,96,670961352,train,True
668288002,723.17,15,16:16:31,False,,False,False,723.25,8,1,96,670961352,train,True
668288003,723.17,15,16:16:32,False,,False,False,723.25,8,1,96,670961352,train,True
668288004,723.15,15,16:16:33,False,,False,False,723.25,9,1,96,670961352,train,True
668288005,723.22,15,16:16:34,False,,False,False,723.25,10,1,96,670961352,train,True
668288006,723.17,15,16:16:35,False,,False,False,723.25,11,1,96,670961352,train,True
668288007,723.15,15,16:16:36,False,,False,False,723.25,11,1,96,670961352,train,True
668288008,723.18,15,16:16:37,False,,False,False,723.25,12,1,96,670961352,train,True
668288009,723.14,15,16:16:38,False,,False,False,723.24,13,1,96,670961352,train,True
668288010,723.11,15,16:16:39,False,,False,False,723.24,14,1,96,670961352,train,True
668288011,723.2,15,16:16:40,False,,False,False,723.24,15,1,96,670961352,train,True
668288012,723.17,15,16:16:40,False,,False,False,723.24,16,1,96,670961352,train,True
668288013,723.16,15,16:16:41,False,,False,False,723.24,17,1,96,670961352,train,True
668288014,723.18,15,16:16:42,False,,False,False,723.24,18,1,96,670961352,train,True
668288015,723.23,15,16:16:43,False,,False,False,723.24,19,1,96,670961352,train,True
668288016,723.18,15,16:16:44,False,,False,False,723.24,20,1,96,670961352,train,True
668288017,723.21,15,16:16:45,False,,False,False,723.24,21,1,96,670961352,train,True
668288018,723.2,15,16:16:46,False,,False,False,723.24,22,1,96,670961352,train,True
668288019,723.18,15,16:16:47,False,,False,False,723.24,23,1,96,670961352,train,True
668288020,723.2,15,16:16:48,False,,False,False,723.24,24,1,96,670961352,train,True
668288021,723.19,15,16:16:49,False,,False,False,723.24,25,1,96,670961352,train,True
668288022,723.18,15,16:16:50,False,,False,False,723.24,26,1,96,670961352,train,True
668288023,723.23,15,16:16:51,False,,False,True,723.24,27,1,96,670961352,train,True
668288024,723.12,15,16:16:52,False,,False,True,723.24,28,1,96,670961352,train,True
668288025,723.21,15,16:16:53,False,,False,True,723.24,29,1,96,670961352,train,True
668288026,723.17,15,16:16:54,False,,False,True,723.24,30,1,96,670961352,train,True
668288027,723.13,15,16:16:55,False,,False,True,723.24,31,1,96,670961352,train,True
668288028,723.19,15,16:16:56,False,,False,True,723.24,32,1,96,670961352,train,True
668288029,723.17,15,16:16:57,False,,False,True,723.23,33,1,96,670961352,train,True
668288030,723.15,15,16:16:58,False,,False,True,723.23,34,1,96,670961352,train,True
668288031,723.22,15,16:16:59,False,,False,True,723.23,35,1,96,670961352,train,True
668288032,723.13,15,16:17:00,False,,False,True,723.23,36,1,96,670961352,train,True
668288033,723.15,15,16:17:01,False,,False,True,723.23,37,1,96,670961352,train,True
668288034,723.13,15,16:17:02,False,,False,True,723.23,38,1,96,670961352,train,True
668288035,723.13,15,16:17:03,False,,False,True,723.23,39,1,96,670961352,train,True
668288036,723.11,15,16:17:04,False,,False,True,723.23,40,1,96,670961352,train,True
668288037,723.2,15,16:17:05,False,,False,True,723.23,41,1,96,670961352,train,True
668288038,723.13,15,16:17:06,False,,False,True,723.23,42,1,96,670961352,train,True
668288039,723.11,15,16:17:07,False,,False,True,723.23,43,1,96,670961352,train,True
668288040,723.07,15,16:17:08,False,,False,True,723.23,44,1,96,670961352,train,True
668288041,723.09,15,16:17:09,False,,False,True,723.23,45,1,96,670961352,train,True
668288042,723.22,15,16:17:10,False,,False,True,723.23,46,1,96,670961352,train,True
668288043,723.23,15,16:17:11,False,,False,True,723.23,47,1,96,670961352,train,True
668288044,723.16,15,16:17:12,False,,False,True,723.22,48,1,96,670961352,train,True
668288045,723.19,15,16:17:13,False,,False,True,723.22,49,1,96,670961352,train,True
668288046,723.14,15,16:17:14,False,,False,True,723.22,50,1,96,670961352,train,True
668288047,723.1,15,16:17:15,False,,False,True,723.22,51,1,96,670961352,train,True
668288048,723.21,15,16:17:16,False,,False,True,723.22,52,1,96,670961352,train,True
668288049,723.1,15,16:17:17,False,,False,True,723.22,53,1,96,670961352,train,True
668288050,723.1,15,16:17:17,False,,False,True,723.22,54,1,96,670961352,train,True
668288051,723.15,15,16:17:18,False,,False,True,723.22,55,1,96,670961352,train,True
668288052,723.17,15,16:17:19,False,,False,True,723.22,56,1,96,670961352,train,True
668288053,723.17,15,16:17:20,False,,False,True,723.22,57,1,96,670961352,train,True
668288054,723.08,15,16:17:21,False,,False,True,723.22,58,1,96,670961352,train,True
668287995,723.17,15,16:16:24,False,,False,False,723.25,6,0,97,671024106,train,True
668287996,723.16,15,16:16:25,False,,False,False,723.25,5,0,97,671024106,train,True
668287997,723.19,15,16:16:26,False,,False,False,723.25,5,1,97,671024106,train,True
668287998,723.06,15,16:16:27,False,,False,False,723.25,5,1,97,671024106,train,True
668287999,723.07,15,16:16:28,False,,False,False,723.25,5,1,97,671024106,train,True
668288000,723.08,15,16:16:29,False,,False,False,723.25,6,1,97,671024106,train,True
668288001,723.17,15,16:16:30,False,,False,False,723.25,7,1,97,671024106,train,True
668288002,723.17,15,16:16:31,False,,False,False,723.25,8,1,97,671024106,train,True
668288003,723.17,15,16:16:32,False,,False,False,723.25,8,1,97,671024106,train,True
668288004,723.15,15,16:16:33,False,,False,False,723.25,9,1,97,671024106,train,True
668288005,723.22,15,16:16:34,False,,False,False,723.25,10,1,97,671024106,train,True
668288006,723.17,15,16:16:35,False,,False,False,723.25,11,1,97,671024106,train,True
668288007,723.15,15,16:16:36,False,,False,False,723.25,11,1,97,671024106,train,True
668288008,723.18,15,16:16:37,False,,False,False,723.25,12,1,97,671024106,train,True
668288009,723.14,15,16:16:38,False,,False,False,723.24,13,1,97,671024106,train,True
668288010,723.11,15,16:16:39,False,,False,False,723.24,14,1,97,671024106,train,True
668288011,723.2,15,16:16:40,False,,False,False,723.24,15,1,97,671024106,train,True
668288012,723.17,15,16:16:40,False,,False,False,723.24,16,1,97,671024106,train,True
668288013,723.16,15,16:16:41,False,,False,False,723.24,17,1,97,671024106,train,True
668288014,723.18,15,16:16:42,False,,False,False,723.24,18,1,97,671024106,train,True
668288015,723.23,15,16:16:43,False,,False,False,723.24,19,1,97,671024106,train,True
668288016,723.18,15,16:16:44,False,,False,False,723.24,20,1,97,671024106,train,True
668288017,723.21,15,16:16:45,False,,False,False,723.24,21,1,97,671024106,train,True
668288018,723.2,15,16:16:46,False,,False,False,723.24,22,1,97,671024106,train,True
668288019,723.18,15,16:16:47,False,,False,False,723.24,23,1,97,671024106,train,True
668288020,723.2,15,16:16:48,False,,False,False,723.24,24,1,97,671024106,train,True
668288021,723.19,15,16:16:49,False,,False,False,723.24,25,1,97,671024106,train,True
668288022,723.18,15,16:16:50,False,,False,False,723.24,26,1,97,671024106,train,True
668288023,723.23,15,16:16:51,False,,False,True,723.24,27,1,97,671024106,train,True
668288024,723.12,15,16:16:52,False,,False,True,723.24,28,1,97,671024106,train,True
668288025,723.21,15,16:16:53,False,,False,True,723.24,29,1,97,671024106,train,True
668288026,723.17,15,16:16:54,False,,False,True,723.24,30,1,97,671024106,train,True
668288027,723.13,15,16:16:55,False,,False,True,723.24,31,1,97,671024106,train,True
668288028,723.19,15,16:16:56,False,,False,True,723.24,32,1,97,671024106,train,True
668288029,723.17,15,16:16:57,False,,False,True,723.23,33,1,97,671024106,train,True
668288030,723.15,15,16:16:58,False,,False,True,723.23,34,1,97,671024106,train,True
668288031,723.22,15,16:16:59,False,,False,True,723.23,35,1,97,671024106,train,True
668288032,723.13,15,16:17:00,False,,False,True,723.23,36,1,97,671024106,train,True
668288033,723.15,15,16:17:01,False,,False,True,723.23,37,1,97,671024106,train,True
668288034,723.13,15,16:17:02,False,,False,True,723.23,38,1,97,671024106,train,True
668288035,723.13,15,16:17:03,False,,False,True,723.23,39,1,97,671024106,train,True
668288036,723.11,15,16:17:04,False,,False,True,723.23,40,1,97,671024106,train,True
668288037,723.2,15,16:17:05,False,,False,True,723.23,41,1,97,671024106,train,True
668288038,723.13,15,16:17:06,False,,False,True,723.23,42,1,97,671024106,train,True
668288039,723.11,15,16:17:07,False,,False,True,723.23,43,1,97,671024106,train,True
668288040,723.07,15,16:17:08,False,,False,True,723.23,44,1,97,671024106,train,True
668288041,723.09,15,16:17:09,False,,False,True,723.23,45,1,97,671024106,train,True
668288042,723.22,15,16:17:10,False,,False,True,723.23,46,1,97,671024106,train,True
668288043,723.23,15,16:17:11,False,,False,True,723.23,47,1,97,671024106,train,True
668288044,723.16,15,16:17:12,False,,False,True,723.22,48,1,97,671024106,train,True
668288045,723.19,15,16:17:13,False,,False,True,723.22,49,1,97,671024106,train,True
668288046,723.14,15,16:17:14,False,,False,True,723.22,50,1,97,671024106,train,True
668288047,723.1,15,16:17:15,False,,False,True,723.22,51,1,97,671024106,train,True
668288048,723.21,15,16:17:16,False,,False,True,723.22,52,1,97,671024106,train,True
668288049,723.1,15,16:17:17,False,,False,True,723.22,53,1,97,671024106,train,True
668288050,723.1,15,16:17:17,False,,False,True,723.22,54,1,97,671024106,train,True
668288051,723.15,15,16:17:18,False,,False,True,723.22,55,1,97,671024106,train,True
668288052,723.17,15,16:17:19,False,,False,True,723.22,56,1,97,671024106,train,True
668288053,723.17,15,16:17:20,False,,False,True,723.22,57,1,97,671024106,train,True
668288054,723.08,15,16:17:21,False,,False,True,723.22,58,1,97,671024106,train,True
668287995,723.17,15,16:16:24,False,,False,False,723.25,6,0,98,671027864,train,True
668287996,723.16,15,16:16:25,False,,False,False,723.25,5,0,98,671027864,train,True
668287997,723.19,15,16:16:26,False,,False,False,723.25,5,1,98,671027864,train,True
668287998,723.06,15,16:16:27,False,,False,False,723.25,5,1,98,671027864,train,True
668287999,723.07,15,16:16:28,False,,False,False,723.25,5,1,98,671027864,train,True
668288000,723.08,15,16:16:29,False,,False,False,723.25,6,1,98,671027864,train,True
668288001,723.17,15,16:16:30,False,,False,False,723.25,7,1,98,671027864,train,True
668288002,723.17,15,16:16:31,False,,False,False,723.25,8,1,98,671027864,train,True
668288003,723.17,15,16:16:32,False,,False,False,723.25,8,1,98,671027864,train,True
